,MUNICIPIO,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,Nº DE ARMAS DE FOGO APREENDIDAS,Nº DE FLAGRANTES LAVRADOS,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,Nº DE INFRATORES APREENDIDOS POR MANDADO,Nº DE PESSOAS PRESAS EM FLAGRANTE,Nº DE PESSOAS PRESAS POR MANDADO,Nº DE PRISÕES EFETUADAS,Nº DE VEÍCULOS RECUPERADOS,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS
0,Orlândia,66,19,0,5,21,47,3,1,57,33,48,16,205
0,Osasco,196,265,28,89,392,1.099,117,3,1.491,388,1.487,1.211,5.171
0,Oscar Bressane,0,0,0,1,6,3,2,0,3,3,2,1,19
0,Osvaldo Cruz,50,11,6,9,15,48,1,7,56,38,48,3,304
0,Ourinhos,196,117,32,30,76,240,8,0,321,199,431,47,1.006
0,Ouro Verde,4,0,0,1,1,8,0,1,10,15,23,0,39
0,Ouroeste,2,3,0,5,2,10,1,0,12,11,10,1,55
0,Pacaembu,21,2,10,0,0,11,0,1,12,11,11,0,121
0,Palestina,3,2,0,1,6,9,0,0,14,14,9,0,48
0,Palmares Paulista,4,4,1,4,2,8,3,0,9,20,27,0,73
0,Palmeira d'Oeste,2,1,0,9,4,8,0,2,8,13,8,0,49
0,Palmital,15,3,0,4,17,26,0,0,33,46,26,7,178
0,Panorama,1,1,0,2,8,19,0,12,22,54,73,2,217
0,Paraguaçu Paulista,114,23,0,20,41,124,1,0,156,59,124,23,535
0,Paraibuna,18,6,1,9,19,22,0,0,27,13,39,14,218
0,Paraíso,1,0,0,0,2,1,0,0,1,7,2,0,32
0,Paranapanema,2,6,0,3,10,13,0,0,17,35,48,3,95
0,Paranapuã,1,0,0,1,2,2,0,0,4,6,2,0,29
0,Parapuã,3,2,2,5,4,10,0,3,10,7,17,0,107
0,Pardinho,6,5,0,2,2,8,0,0,12,5,8,3,34
0,Pariquera-Açu,14,6,2,2,6,20,0,0,31,37,57,7,99
0,Parisi,1,0,0,0,1,1,0,0,2,0,1,0,11
0,Patrocínio Paulista,2,2,0,1,1,10,1,0,11,27,10,9,63
0,Paulicéia,1,0,0,2,2,7,0,0,11,10,17,1,73
0,Paulínia,152,20,0,21,55,109,2,4,139,86,195,130,446
0,Paulistânia,0,0,0,0,0,0,0,0,0,1,1,1,4
0,Paulo de Faria,0,0,0,0,4,19,0,0,24,21,19,2,107
0,Pederneiras,20,22,3,18,23,66,8,0,94,67,133,25,283
0,Pedra Bela,2,0,0,0,2,4,0,0,5,1,6,6,45
0,Pedranópolis,0,0,0,0,0,3,0,0,3,1,3,0,18
0,Pedregulho,7,5,0,3,8,31,0,0,35,40,31,15,114
0,Pedreira,19,10,0,1,19,47,0,2,73,36,109,23,265
0,Pedrinhas Paulista,3,0,0,0,1,1,0,0,1,0,1,0,13
0,Pedro de Toledo,10,2,1,10,28,22,1,1,25,18,40,6,102
0,Penápolis,58,52,6,20,53,114,12,5,139,158,277,36,465
0,Pereira Barreto,15,10,3,11,33,69,8,8,83,95,163,7,406
0,Pereiras,5,4,0,1,3,10,1,0,13,1,10,2,45
0,Peruíbe,87,56,0,39,118,176,4,0,250,155,323,89,528
0,Piacatu,2,2,0,7,6,11,0,0,13,2,13,1,31
0,Piedade,13,13,8,16,28,50,4,2,74,93,145,38,242
0,Pilar do Sul,6,3,1,15,31,36,5,1,48,289,85,9,169
0,Pindamonhangaba,33,78,0,26,48,265,5,5,381,23,290,91,996
0,Pindorama,10,2,0,0,14,16,3,6,23,44,43,3,215
0,Pinhalzinho,7,4,0,0,1,10,0,0,13,16,27,7,91
0,Piquerobi,2,1,0,0,0,4,1,0,6,4,4,0,14
0,Piquete,9,3,0,2,8,19,2,0,23,14,37,1,152
0,Piracaia,16,5,0,2,9,15,3,4,24,25,45,12,181
0,Piracicaba,202,253,12,108,204,856,42,9,1.113,319,1.173,741,2.466
0,Piraju,21,13,0,2,18,34,3,0,42,61,95,3,230
0,Pirajuí,87,27,3,6,9,32,2,1,38,34,43,4,256
0,Pirangi,4,1,0,3,9,11,3,0,15,6,11,4,106
0,Pirapora do Bom Jesus,43,5,0,4,7,18,0,0,27,8,26,4,184
0,Pirapozinho,17,6,1,26,9,26,0,0,32,56,82,6,141
0,Pirassununga,59,29,8,20,49,136,3,21,164,122,134,107,602
0,Piratininga,6,4,1,4,5,9,0,0,14,15,23,3,70
0,Pitangueiras,29,6,0,9,23,45,2,0,57,42,49,14,191
0,Planalto,2,2,0,0,7,9,0,0,14,23,9,0,35
0,Platina,1,1,0,1,2,4,0,0,4,3,4,0,15
0,Poá,3,21,0,21,67,139,32,0,343,120,259,121,719
0,Poloni,0,1,0,1,2,4,0,0,5,6,4,1,25
0,Pompéia,3,5,4,11,10,26,0,0,29,22,28,0,151
0,Pongaí,2,0,0,0,1,0,0,0,0,1,1,0,16
0,Pontal,13,7,0,16,46,48,10,1,61,72,54,80,169
0,Pontalinda,2,0,0,7,3,4,0,1,6,11,4,0,27
0,Pontes Gestal,1,0,0,1,0,7,0,0,7,1,7,1,37
0,Populina,1,0,0,5,1,3,0,0,3,6,3,1,17
0,Porangaba,5,1,4,4,7,10,0,0,12,8,10,5,61
0,Porto Feliz,17,27,5,4,24,87,10,3,113,91,166,63,218
0,Porto Ferreira,54,25,0,15,36,94,2,3,177,72,100,39,441
0,Potim,26,20,36,5,4,26,9,3,36,22,58,4,191
0,Potirendaba,3,1,0,0,5,11,0,0,14,10,11,2,75
0,Pracinha,13,1,47,0,0,1,0,0,1,5,1,0,19
0,Pradópolis,34,12,1,2,4,25,1,0,38,6,29,5,73
0,Praia Grande,164,142,23,76,224,581,89,3,769,138,701,979,1.830
0,Pratânia,0,0,0,0,1,1,0,0,1,8,1,1,39
0,Presidente Alves,0,0,0,1,1,1,0,0,1,1,1,0,10
0,Presidente Bernardes,20,4,0,15,18,13,0,0,18,15,32,3,139
0,Presidente Epitácio,42,25,1,24,38,73,22,12,107,82,73,11,258
0,Presidente Prudente,275,72,0,63,131,320,21,23,423,479,693,72,1.840
0,Presidente Venceslau,67,57,14,14,25,76,7,4,95,60,80,7,274
0,Promissão,12,6,2,6,19,40,4,0,56,73,113,10,234
0,Quadra,1,4,0,1,1,4,0,0,4,0,4,1,21
0,Quatá,5,2,1,4,7,12,0,0,13,8,13,0,65
0,Queiroz,3,1,0,4,2,2,1,1,3,3,4,1,18
0,Queluz,1,3,0,4,4,14,0,0,19,24,14,4,133
0,Quintana,3,0,0,2,3,1,0,0,1,6,6,0,24
0,Rafard,2,1,1,4,7,13,0,0,15,11,24,12,70
0,Rancharia,46,10,2,4,22,40,0,2,52,67,111,7,411
0,Redenção da Serra,0,0,0,0,5,3,0,0,3,2,5,0,30
0,Regente Feijó,6,6,0,5,4,16,4,1,23,53,26,2,142
0,Reginópolis,34,4,11,2,3,8,0,0,11,8,19,2,77
0,Registro,43,93,5,19,53,171,25,3,236,187,358,22,846
0,Restinga,9,4,0,1,3,7,0,0,8,10,7,4,54
0,Ribeira,0,0,0,1,1,2,2,0,2,0,2,0,13
0,Ribeirão Bonito,14,4,0,15,7,19,0,0,27,23,19,16,74
0,Ribeirão Branco,2,0,0,5,8,15,3,3,18,11,26,0,120
0,Ribeirão Corrente,3,0,0,3,7,6,2,0,9,4,6,2,27
0,Ribeirão do Sul,1,1,0,0,0,6,0,0,6,4,10,2,22
0,Ribeirão dos Índios,0,0,0,1,3,1,0,0,1,1,1,0,7
0,Ribeirão Grande,0,0,0,3,8,4,1,0,5,0,4,1,36
0,Ribeirão Pires,32,18,18,19,49,129,7,1,163,70,177,155,534
0,Ribeirão Preto,477,434,3,131,342,1.089,1.011,21,1.420,642,1.092,1.188,3.749
0,Rifaina,3,5,0,2,1,11,7,0,12,0,11,2,47
0,Rincão,16,10,0,8,16,24,1,0,38,10,24,8,72
0,Rinópolis,1,0,1,1,4,2,0,0,3,20,4,3,29
0,Rio Claro,118,92,0,67,170,338,31,6,444,225,563,433,1.343
0,Rio das Pedras,9,8,0,4,10,28,0,1,35,23,51,32,170
0,Rio Grande da Serra,3,8,0,5,3,9,3,0,13,18,24,4,85
0,Riolândia,4,8,20,12,22,27,0,0,33,17,31,1,178
0,Riversul,3,2,0,6,24,6,0,0,8,7,13,1,50
0,Rosana,16,7,3,22,29,32,0,1,43,42,36,7,247
0,Roseira,5,7,2,2,4,18,2,1,26,19,45,7,214
0,Rubiácea,0,0,0,1,3,2,0,0,4,10,12,0,12
0,Rubinéia,0,0,0,2,1,1,0,0,1,1,1,1,32
0,Sabino,6,3,0,1,2,7,0,0,8,5,12,1,35
0,Sagres,1,0,0,0,0,1,0,1,1,3,1,0,25
0,Sales,2,0,0,4,6,5,0,0,7,10,5,1,30
0,Sales Oliveira,10,5,0,2,2,14,0,0,21,4,14,8,53
0,Salesópolis,6,1,0,5,8,23,0,0,32,6,29,8,161
0,Salmourão,3,2,0,2,3,6,0,0,7,5,6,0,37
0,Saltinho,5,0,1,0,5,4,0,0,4,1,5,2,32
0,Salto,101,57,14,30,76,148,14,1,193,116,265,75,501
0,Salto de Pirapora,12,16,1,10,20,63,13,0,84,23,85,26,195
0,Salto Grande,12,4,0,3,3,15,0,0,16,11,26,3,83
0,Sandovalina,2,0,0,2,2,5,0,0,5,8,9,8,50
0,Santa Adélia,7,2,1,7,6,9,0,0,10,20,23,5,76
0,Santa Albertina,2,0,0,9,8,8,0,0,10,12,8,0,37
0,Santa Bárbara d'Oeste,169,89,0,36,81,255,21,1,331,207,231,163,835
0,Santa Branca,7,4,0,2,11,16,3,1,26,11,31,8,129
0,Santa Clara d'Oeste,0,0,0,3,2,1,0,0,1,0,1,0,13
0,Santa Cruz da Conceição,2,1,0,0,0,2,0,0,3,4,5,9,50
0,Santa Cruz da Esperança,0,1,0,0,0,2,0,0,4,0,2,1,19
0,Santa Cruz das Palmeiras,71,7,8,10,29,40,2,7,45,35,75,27,234
0,Santa Cruz do Rio Pardo,49,28,0,12,43,82,9,0,108,59,139,18,474
0,Santa Ernestina,1,2,0,5,2,5,0,0,6,10,5,1,17
0,Santa Fé do Sul,15,12,0,16,7,45,1,9,54,102,45,6,371
0,Santa Gertrudes,11,6,0,9,22,26,3,0,41,20,46,17,120
0,Santa Isabel,15,11,0,13,36,118,56,20,169,62,308,61,387
0,Santa Lúcia,0,1,0,1,4,5,2,0,7,11,5,2,31
0,Santa Maria da Serra,3,1,0,2,4,6,0,0,8,8,14,10,38
0,Santa Mercedes,0,0,0,0,0,1,0,0,2,11,12,1,24
0,Santa Rita do Passa Quatro,57,19,0,0,18,56,1,2,80,48,56,13,298
0,Santa Rita d'Oeste,0,0,1,1,1,0,0,0,0,0,0,0,14
0,Santa Rosa do Viterbo,7,19,0,10,88,36,1,0,47,24,36,8,275
0,Santa Salete,0,0,0,0,0,2,1,0,3,0,2,1,15
0,Santana da Ponte Pensa,1,0,0,2,0,0,0,0,0,4,0,1,6
0,Santana de Parnaíba,7,5,2,4,24,39,3,0,49,40,79,55,408
0,Santo Anastácio,19,11,2,3,13,34,4,2,45,46,34,9,139
0,Santo André,49,174,2,177,459,1.072,334,6,1.493,333,1.356,2.358,3.671
0,Santo Antônio da Alegria,1,1,0,0,2,6,14,0,7,8,6,2,35
0,Santo Antônio de Posse,0,3,0,2,9,13,0,0,16,5,18,28,67
0,Santo Antônio do Aracanguá,3,0,0,7,7,8,0,0,11,2,9,4,55
0,Santo Antônio do Jardim,11,0,1,0,2,7,1,0,9,4,11,3,51
0,Santo Antônio do Pinhal,1,0,3,10,17,7,0,0,8,4,11,4,52
0,Santo Expedito,2,1,0,0,0,2,0,0,2,0,2,0,19
0,Santópolis do Aguapeí,1,5,2,1,5,9,2,0,13,3,11,1,37
0,Santos,745,333,91,75,238,964,147,86,1.624,1.001,1.862,490,4.025
0,São Bento do Sapucaí,2,2,1,1,1,6,0,0,7,9,15,7,59
0,São Bernardo do Campo,98,202,275,160,441,888,372,1,1.384,477,1.893,1.601,6.301
0,São Caetano do Sul,52,20,72,4,82,264,0,0,397,132,530,427,1.205
0,São Carlos,259,146,0,76,164,359,2,0,433,244,376,173,1.264
0,São Francisco,0,0,0,1,1,1,0,0,1,2,1,0,14
0,São João da Boa Vista,153,55,9,16,44,122,7,0,167,173,287,35,728
0,São João das Duas Pontes,0,0,0,6,1,2,0,0,2,5,2,0,20
0,São João de Iracema,2,0,0,0,1,1,0,0,1,1,2,0,13
0,São João do Pau d'Alho,0,0,0,0,0,1,0,0,1,5,6,0,13
0,São Joaquim da Barra,68,22,2,7,18,54,5,1,69,64,59,14,390
0,São José da Bela Vista,8,5,0,5,8,10,0,0,11,15,10,5,67
0,São José do Barreiro,0,1,0,5,7,11,0,0,11,14,11,0,69
0,São José do Rio Pardo,92,20,21,8,30,61,9,3,95,95,162,14,481
0,São José do Rio Preto,162,310,3,75,181,803,53,11,1.065,652,970,590,3.182
0,São José dos Campos,212,321,55,149,396,1.158,188,22,1.496,563,1.711,1.146,4.224
0,São Lourenço da Serra,1,2,0,2,4,7,0,0,12,9,16,25,108
0,São Luís do Paraitinga,12,3,0,4,12,18,0,0,23,16,34,11,91
0,São Manuel,11,24,0,13,19,54,18,1,68,117,54,19,273
0,São Miguel Arcanjo,19,12,3,21,34,41,1,0,46,33,50,8,216
0,São Paulo,2.498,3.604,267,2.453,7.631,17.894,2.080,162,23.457,8.079,20.478,31.082,98.407
0,São Pedro,20,6,0,20,24,59,5,4,83,47,106,32,293
0,São Pedro do Turvo,0,2,0,0,5,5,0,0,9,6,11,1,38
0,São Roque,28,28,3,28,68,127,12,0,158,66,190,93,352
0,São Sebastião,45,99,9,23,60,194,24,9,274,97,317,104,708
0,São Sebastião da Grama,3,7,0,5,4,12,1,0,19,18,25,0,60
0,São Simão,16,16,0,1,5,38,10,0,53,34,38,13,191
0,São Vicente,334,167,77,74,193,580,62,14,732,315,890,463,1.870
0,Sarapuí,3,0,0,4,7,6,0,0,6,4,8,5,59
0,Sarutaiá,0,0,0,2,3,6,0,0,7,13,19,2,36
0,Sebastianópolis do Sul,1,1,0,2,1,3,0,0,4,4,3,1,31
0,Serra Azul,19,14,2,2,3,16,2,0,18,29,16,5,68
0,Serra Negra,25,8,4,10,22,32,0,0,39,29,64,21,215
0,Serrana,55,15,4,18,20,43,159,2,61,76,43,29,250
0,Sertãozinho,116,73,0,26,64,163,155,13,207,133,172,261,644
0,Sete Barras,5,2,0,12,20,14,0,0,17,17,31,4,97
0,Severínia,6,4,0,2,5,18,0,0,27,14,18,1,72
0,Silveiras,2,0,0,5,4,8,0,1,16,14,8,0,40
0,Socorro,26,5,1,9,25,35,3,4,46,39,74,22,356
0,Sorocaba,152,528,17,155,338,1.121,194,13,1.450,255,1.342,497,3.081
0,Sud Mennucci,8,2,0,6,6,10,0,0,11,12,22,1,86
0,Sumaré,83,97,2,50,116,271,22,7,368,178,348,605,885
0,Suzanápolis,3,1,0,1,4,3,0,1,3,5,8,0,25
0,Suzano,14,64,0,43,122,348,26,35,454,328,677,340,1.281
0,Tabapuã,2,1,0,4,1,7,0,0,9,25,8,2,55
0,Tabatinga,7,4,0,1,25,26,0,0,42,10,26,3,78
0,Taboão da Serra,17,78,0,51,172,265,57,7,366,165,430,387,1.610
0,Taciba,0,0,0,3,3,0,0,0,0,3,1,0,24
0,Taguaí,1,1,1,8,5,9,1,0,9,14,23,2,100
0,Taiaçu,2,6,0,0,6,12,0,0,19,11,13,2,50
0,Taiúva,0,0,0,5,4,6,1,0,9,5,6,2,42
0,Tambaú,33,7,4,4,11,22,0,2,30,39,63,9,226
0,Tanabi,15,7,0,1,3,22,1,0,32,40,25,3,197
0,Tapiraí,5,3,0,9,24,11,2,1,13,11,22,3,89
0,Tapiratiba,10,3,1,3,3,10,0,0,17,18,28,6,102
0,Taquaral,0,0,0,1,1,2,0,0,3,4,4,0,14
0,Taquaritinga,53,52,0,57,35,183,124,1,246,158,183,3,497
0,Taquarituba,12,12,1,6,7,19,3,3,26,29,48,2,213
0,Taquarivaí,0,1,1,2,3,10,0,0,12,8,18,1,53
0,Tarabaí,7,1,0,4,4,6,1,0,11,12,16,4,73
0,Tarumã,0,1,0,3,8,10,0,3,11,18,10,1,78
0,Tatuí,33,67,2,25,51,177,17,0,216,114,220,101,840
0,Taubaté,202,203,25,43,138,556,144,0,668,395,954,629,2.707
0,Tejupá,0,1,0,2,5,5,0,0,5,11,16,0,20
0,Teodoro Sampaio,21,11,0,7,12,25,6,0,30,34,25,8,158
0,Terra Roxa,2,3,0,0,4,9,0,0,19,2,9,0,71
0,Tietê,71,9,3,13,24,52,3,1,67,43,95,48,262
0,Timburi,0,0,0,0,5,2,0,0,2,4,6,0,17
0,Torre de Pedra,4,0,0,0,0,4,0,0,5,4,4,0,14
0,Torrinha,4,0,0,0,0,2,0,0,2,9,11,5,31
0,Trabiju,1,0,0,0,0,0,0,0,0,0,0,1,8
0,Tremembé,30,40,82,12,39,91,4,1,117,21,112,53,543
0,Três Fronteiras,3,0,0,1,0,4,0,3,5,13,4,1,58
0,Tuiuti,4,0,0,0,0,2,0,0,4,0,2,1,34
0,Tupã,112,48,23,28,30,124,29,4,161,139,155,17,524
0,Tupi Paulista,13,5,5,1,4,16,0,1,18,12,29,2,165
0,Turiúba,0,1,0,1,0,1,0,0,3,0,1,0,21
0,Turmalina,0,0,0,3,0,2,0,0,2,3,2,1,20
0,Ubarana,3,0,0,0,4,7,0,0,7,13,7,0,41
0,Ubatuba,67,54,11,31,70,263,187,0,328,61,286,37,737
0,Ubirajara,1,1,0,1,1,2,0,0,4,6,6,1,29
0,Uchôa,1,0,0,1,6,8,0,0,13,4,11,0,49
0,União Paulista,0,0,1,2,0,0,0,0,0,1,0,0,8
0,Urânia,0,2,0,4,0,10,6,1,13,20,10,3,98
0,Uru,0,0,0,0,1,0,0,0,0,3,3,0,2
0,Urupês,5,1,0,5,10,19,1,1,16,13,19,0,102
0,Valentim Gentil,9,1,0,5,8,7,0,0,10,9,7,3,82
0,Valinhos,94,21,0,12,40,112,15,0,152,86,198,110,463
0,Valparaíso,40,14,28,28,19,31,3,3,44,35,64,1,369
0,Vargem,2,1,0,3,9,10,0,1,17,8,15,12,79
0,Vargem Grande do Sul,82,16,5,2,9,30,3,0,37,34,66,10,198
0,Vargem Grande Paulista,5,23,0,3,11,28,0,0,33,37,65,25,159
0,Várzea Paulista,47,38,0,15,45,75,17,0,93,73,148,84,246
0,Vera Cruz,1,3,2,2,3,14,1,1,19,1,14,5,92
0,Vinhedo,61,9,0,4,21,60,1,0,88,39,99,41,288
0,Viradouro,15,15,4,3,6,23,7,0,31,14,38,4,105
0,Vista Alegre do Alto,2,1,0,6,4,7,0,0,8,3,7,2,54
0,Vitória Brasil,0,0,0,0,0,0,0,0,0,3,1,0,3
0,Votorantim,75,87,0,25,41,155,0,0,197,35,187,54,494
0,Votuporanga,106,40,2,51,76,151,11,3,201,179,165,34,894
