,MUNICIPIO,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,Nº DE ARMAS DE FOGO APREENDIDAS,Nº DE FLAGRANTES LAVRADOS,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,Nº DE INFRATORES APREENDIDOS POR MANDADO,Nº DE PESSOAS PRESAS EM FLAGRANTE,Nº DE PESSOAS PRESAS POR MANDADO,Nº DE PRISÕES EFETUADAS,Nº DE VEÍCULOS RECUPERADOS,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS
0,Nova Guataporanga,3,2,1,1,1,4,0,1,5,2,6,1,29
0,Nova Independência,4,0,0,2,0,6,0,0,8,5,11,0,46
0,Nova Luzitânia,0,0,0,1,1,7,0,0,8,7,14,0,28
0,Nova Odessa,39,35,0,6,14,61,129,1,85,60,140,189,294
0,Novais,4,2,0,0,9,9,0,0,11,5,14,2,40
0,Novo Horizonte,39,56,0,0,17,67,9,5,98,86,145,31,456
0,Nuporanga,23,1,0,2,3,13,0,1,14,9,22,1,112
0,Ocauçu,4,3,0,0,4,5,0,0,6,3,6,0,37
0,Óleo,3,0,0,0,0,2,0,0,2,1,3,0,18
0,Olímpia,31,88,13,2,33,178,60,5,198,116,178,44,500
0,Onda Verde,3,3,0,1,1,9,0,0,10,8,17,11,51
0,Oriente,6,4,0,0,0,3,0,0,6,4,6,0,33
0,Orindiúva,1,0,0,2,3,9,0,0,13,8,17,3,99
0,Orlândia,139,94,0,0,14,138,17,6,154,60,188,42,427
0,Osasco,218,465,64,46,265,1.385,159,28,1.655,754,2.099,1.856,7.96
0,Oscar Bressane,2,0,0,0,0,3,0,0,3,3,6,0,14
0,Osvaldo Cruz,88,18,15,3,10,56,7,7,72,87,56,10,437
0,Ourinhos,230,295,29,16,42,448,95,4,533,201,649,75,1.777
0,Ouro Verde,0,7,0,0,0,21,0,0,27,14,35,2,71
0,Ouroeste,4,3,0,0,1,7,0,0,8,23,27,6,131
0,Pacaembu,27,26,19,3,6,22,4,5,31,20,22,3,246
0,Palestina,14,18,0,1,1,19,0,1,26,10,29,3,104
0,Palmares Paulista,6,4,0,4,2,28,1,0,34,18,46,1,112
0,Palmeira d'Oeste,10,4,0,1,1,6,0,7,8,17,15,1,96
0,Palmital,35,31,3,8,13,70,20,11,82,62,132,11,220
0,Panorama,14,40,3,6,18,71,8,2,82,36,107,6,309
0,Paraguaçu Paulista,56,72,3,9,19,180,36,2,218,105,285,18,640
0,Paraibuna,15,8,0,7,8,30,4,0,35,14,44,16,321
0,Paraíso,1,2,0,0,1,7,0,0,7,4,11,2,61
0,Paranapanema,8,14,0,6,11,27,2,0,30,25,51,3,151
0,Paranapuã,1,0,0,1,0,3,1,0,3,2,4,1,30
0,Parapuã,11,3,2,0,1,9,0,0,12,17,26,1,179
0,Pardinho,2,3,0,0,1,11,0,0,12,8,11,10,54
0,Pariquera-Açu,9,16,2,4,9,24,11,6,29,21,44,10,272
0,Parisi,5,2,0,2,1,5,0,0,6,2,5,0,28
0,Patrocínio Paulista,23,1,1,2,2,15,17,0,19,26,41,26,128
0,Paulicéia,6,10,0,5,5,21,3,0,24,16,37,7,159
0,Paulínia,135,102,19,18,32,191,43,7,257,102,313,137,1.097
0,Paulistânia,1,1,0,0,0,2,0,0,2,0,2,2,8
0,Paulo de Faria,5,18,1,4,2,21,1,1,24,18,39,3,203
0,Pederneiras,26,22,1,5,13,100,14,1,115,54,154,22,383
0,Pedra Bela,5,1,0,4,4,7,0,1,7,5,12,2,71
0,Pedranópolis,1,1,0,0,0,1,0,0,1,2,1,3,40
0,Pedregulho,21,16,0,1,5,28,0,0,30,32,60,12,135
0,Pedreira,37,35,8,6,13,89,11,4,100,59,161,30,317
0,Pedrinhas Paulista,0,1,0,0,0,3,0,0,3,1,4,0,18
0,Pedro de Toledo,12,11,0,5,8,15,1,0,20,17,31,10,111
0,Penápolis,80,80,10,9,35,146,18,9,180,127,273,31,1.065
0,Pereira Barreto,78,24,0,10,22,66,6,16,74,73,140,10,337
0,Pereiras,6,7,2,1,1,13,3,0,16,3,13,2,74
0,Peruíbe,37,137,5,19,36,293,26,1,511,123,406,147,769
0,Piacatu,7,4,0,1,0,9,0,0,11,7,16,1,70
0,Piedade,46,45,9,1,34,118,2,10,145,61,206,38,385
0,Pilar do Sul,23,32,3,7,21,50,11,8,65,89,154,10,227
0,Pindamonhangaba,91,181,4,25,57,361,9,1,447,273,634,169,1.659
0,Pindorama,19,15,0,0,2,39,10,2,62,22,53,9,183
0,Pinhalzinho,6,5,0,6,5,13,0,2,16,21,34,9,201
0,Piquerobi,2,1,0,0,4,11,0,0,13,8,18,0,28
0,Piquete,41,25,0,2,4,31,12,4,35,29,60,3,171
0,Piracaia,20,23,0,7,12,52,8,8,64,46,96,7,492
0,Piracicaba,139,681,28,85,166,1.146,76,17,1.327,522,1.574,1.203,3.266
0,Piraju,50,50,2,2,10,69,4,0,80,53,123,10,379
0,Pirajuí,81,46,63,3,9,89,8,2,109,47,136,9,273
0,Pirangi,20,9,1,0,0,16,2,1,22,15,31,2,126
0,Pirapora do Bom Jesus,1,4,0,1,4,14,2,1,15,17,34,8,166
0,Pirapozinho,45,55,9,3,7,113,43,8,152,64,177,11,307
0,Pirassununga,96,223,8,14,31,347,53,5,428,133,510,51,1.02
0,Piratininga,5,4,0,5,7,16,1,2,20,27,36,9,58
0,Pitangueiras,29,56,2,1,4,65,3,1,89,24,66,12,255
0,Planalto,4,2,0,1,0,5,1,2,7,13,18,3,66
0,Platina,6,1,0,0,0,7,0,0,7,7,14,1,22
0,Poá,7,40,0,20,34,133,82,0,338,272,405,155,1.015
0,Poloni,1,3,0,2,2,5,0,0,8,10,15,1,27
0,Pompéia,17,8,4,5,6,16,1,0,22,23,39,2,139
0,Pongaí,1,1,0,0,0,3,0,0,3,4,6,3,33
0,Pontal,15,44,1,6,19,77,28,2,94,24,77,53,271
0,Pontalinda,6,3,0,2,2,3,0,0,4,7,4,1,25
0,Pontes Gestal,3,2,0,2,3,5,0,0,7,5,5,0,34
0,Populina,3,0,0,5,18,10,0,0,10,9,10,3,46
0,Porangaba,1,1,0,1,0,12,0,0,13,9,12,8,83
0,Porto Feliz,35,28,5,0,12,93,5,4,117,73,190,47,269
0,Porto Ferreira,100,39,31,20,46,94,11,2,103,80,174,43,441
0,Potim,82,102,0,6,14,44,3,0,47,19,63,14,212
0,Potirendaba,13,8,0,6,2,21,2,0,26,18,39,2,89
0,Pracinha,5,3,4,0,0,2,0,0,2,0,2,0,27
0,Pradópolis,35,9,0,3,9,54,0,0,71,21,54,16,218
0,Praia Grande,137,340,48,51,130,884,411,32,1.07,333,1.215,1.079,2.891
0,Pratânia,2,12,1,0,7,14,10,0,20,1,14,1,40
0,Presidente Alves,5,0,0,2,2,4,0,0,4,1,5,0,27
0,Presidente Bernardes,11,4,21,11,9,15,1,2,19,32,51,1,137
0,Presidente Epitácio,107,114,0,16,22,220,29,5,253,149,367,25,543
0,Presidente Prudente,478,247,0,54,112,746,113,23,894,436,1.191,148,3.158
0,Presidente Venceslau,142,86,4,4,36,162,12,13,173,86,247,8,608
0,Promissão,42,15,3,9,14,58,13,6,69,80,138,53,514
0,Quadra,0,3,0,0,0,4,0,0,5,1,4,2,24
0,Quatá,22,4,4,1,2,9,4,4,14,20,26,0,75
0,Queiroz,1,1,0,2,2,6,0,0,6,5,11,2,37
0,Queluz,11,14,0,0,0,22,2,1,27,23,45,4,176
0,Quintana,2,1,0,0,0,2,1,0,3,12,14,0,29
0,Rafard,0,2,1,2,3,13,1,1,14,8,21,5,46
0,Rancharia,63,30,2,7,16,70,10,6,79,74,148,13,525
0,Redenção da Serra,0,1,0,0,1,2,0,0,2,2,4,1,54
0,Regente Feijó,10,12,5,3,9,33,6,3,38,36,68,2,238
0,Reginópolis,9,9,5,0,7,16,3,0,19,8,25,2,81
0,Registro,95,139,7,13,23,159,74,0,187,147,306,20,886
0,Restinga,22,2,4,3,0,11,9,0,15,10,21,17,46
0,Ribeira,0,0,0,2,10,0,0,0,0,0,0,1,10
0,Ribeirão Bonito,55,5,1,2,3,13,0,1,21,23,36,7,86
0,Ribeirão Branco,3,11,0,2,9,26,2,2,29,19,45,4,107
0,Ribeirão Corrente,10,0,1,1,5,3,0,0,3,8,11,6,77
0,Ribeirão do Sul,5,1,1,0,1,5,0,0,5,3,8,0,38
0,Ribeirão dos Índios,0,0,0,2,2,4,0,0,5,1,5,0,9
0,Ribeirão Grande,1,0,0,0,1,1,0,0,1,3,4,4,48
0,Ribeirão Pires,22,19,6,14,39,118,38,8,144,67,185,216,667
0,Ribeirão Preto,352,1.085,230,133,279,1.551,388,21,1.895,764,2.288,2.078,5.779
0,Rifaina,6,3,0,1,1,13,6,1,17,4,17,2,39
0,Rincão,26,10,0,2,3,21,7,3,29,14,39,4,94
0,Rinópolis,2,3,0,3,24,4,2,1,11,16,19,0,59
0,Rio Claro,430,136,0,38,92,367,7,15,459,249,618,622,2.114
0,Rio das Pedras,41,47,0,3,12,37,10,4,50,34,71,46,330
0,Rio Grande da Serra,6,18,0,8,0,15,12,4,23,19,34,21,280
0,Riolândia,22,61,0,2,3,21,0,0,24,25,26,2,329
0,Riversul,1,1,0,3,1,7,3,2,7,8,15,1,44
0,Rosana,40,16,3,7,9,53,4,1,67,52,99,9,261
0,Roseira,6,5,1,3,5,29,0,0,30,31,60,7,123
0,Rubiácea,2,1,0,1,2,3,0,1,5,4,7,1,18
0,Rubinéia,8,2,0,0,0,7,0,0,8,5,7,3,63
0,Sabino,4,4,1,0,3,8,2,3,11,13,20,6,78
0,Sagres,7,2,0,0,1,3,0,1,3,4,3,0,29
0,Sales,3,4,0,2,1,11,2,0,19,9,17,6,110
0,Sales Oliveira,32,3,0,3,7,26,1,0,30,13,40,13,107
0,Salesópolis,10,15,3,1,1,30,3,0,39,21,52,20,320
0,Salmourão,3,1,0,0,0,4,1,0,6,6,4,1,60
0,Saltinho,0,0,0,0,4,3,0,0,3,7,10,3,45
0,Salto,184,183,0,19,36,330,7,12,370,121,491,61,1.039
0,Salto de Pirapora,31,42,2,18,34,95,17,4,115,48,163,53,531
0,Salto Grande,9,17,0,4,7,36,2,0,43,17,53,6,121
0,Sandovalina,2,0,0,1,1,5,0,0,5,1,6,2,54
0,Santa Adélia,13,11,2,5,6,23,6,0,26,21,45,7,118
0,Santa Albertina,1,2,1,0,0,9,0,0,10,8,6,0,64
0,Santa Bárbara d'Oeste,125,125,0,23,53,240,26,38,282,171,447,357,919
0,Santa Branca,13,14,2,2,6,32,6,1,36,13,45,18,174
0,Santa Clara d'Oeste,1,0,0,2,1,3,0,0,3,2,3,1,44
0,Santa Cruz da Conceição,7,1,0,0,0,8,0,0,9,2,11,3,40
0,Santa Cruz da Esperança,1,0,0,0,0,0,0,0,0,2,2,1,26
0,Santa Cruz das Palmeiras,193,43,2,5,11,56,6,7,69,37,93,9,386
0,Santa Cruz do Rio Pardo,94,90,8,11,21,104,25,13,132,78,182,29,615
0,Santa Ernestina,1,0,0,0,0,3,0,0,3,12,15,2,23
0,Santa Fé do Sul,23,24,8,7,12,73,20,7,90,96,77,35,663
0,Santa Gertrudes,69,9,0,2,7,26,2,0,34,15,41,64,140
0,Santa Isabel,4,29,0,8,26,92,4,5,115,34,202,67,503
0,Santa Lúcia,4,1,0,2,3,8,0,0,8,11,18,5,50
0,Santa Maria da Serra,7,6,0,2,7,17,1,0,24,7,24,5,33
0,Santa Mercedes,1,1,0,0,1,8,1,1,11,9,17,0,55
0,Santa Rita do Passa Quatro,38,41,2,3,8,40,5,6,44,57,85,55,386
0,Santa Rita d'Oeste,1,1,0,1,1,2,0,0,6,2,2,0,39
0,Santa Rosa do Viterbo,50,24,1,1,11,42,8,0,55,70,112,6,289
0,Santa Salete,0,0,0,0,0,0,0,0,0,1,0,1,11
0,Santana da Ponte Pensa,0,0,0,0,0,0,0,0,0,4,0,1,19
0,Santana de Parnaíba,25,52,2,16,29,171,0,0,154,74,245,212,891
0,Santo Anastácio,17,17,2,0,13,63,3,1,72,40,103,3,222
0,Santo André,56,311,12,87,237,1.098,222,2,1.475,445,1.508,2.332,4.344
0,Santo Antônio da Alegria,14,3,1,0,5,8,0,1,11,7,16,3,67
0,Santo Antônio de Posse,2,10,1,0,6,46,2,0,49,16,62,25,124
0,Santo Antônio do Aracanguá,2,1,0,2,10,6,1,0,7,5,11,1,63
0,Santo Antônio do Jardim,57,4,6,1,0,2,0,0,2,8,10,6,52
0,Santo Antônio do Pinhal,8,4,0,0,0,8,4,1,10,6,14,5,58
0,Santo Expedito,3,0,0,4,0,4,0,0,6,1,5,0,21
0,Santópolis do Aguapeí,7,2,1,2,2,9,1,0,12,6,15,2,63
0,Santos,918,521,44,50,168,1.365,195,168,1.6,430,1.775,399,4.59
0,São Bento do Sapucaí,20,1,0,2,3,6,0,1,7,12,18,6,133
0,São Bernardo do Campo,168,479,209,91,251,1.4,339,14,1.646,390,2.032,1.736,8.212
0,São Caetano do Sul,34,7,1,15,27,272,47,1,375,194,568,387,1.446
0,São Carlos,203,222,58,42,90,413,12,3,489,242,654,263,2.048
0,São Francisco,1,1,0,2,1,1,0,2,1,1,2,3,26
0,São João da Boa Vista,321,119,7,11,17,213,28,6,283,170,384,41,911
0,São João das Duas Pontes,2,0,0,0,2,3,0,0,3,9,3,2,27
0,São João de Iracema,0,1,0,0,0,1,1,0,1,1,2,0,18
0,São João do Pau d'Alho,1,0,0,0,0,1,0,1,3,1,2,1,17
0,São Joaquim da Barra,217,69,0,0,8,116,19,7,156,122,211,26,733
0,São José da Bela Vista,10,10,0,4,6,17,4,2,18,16,33,22,124
0,São José do Barreiro,1,4,0,0,0,9,1,0,13,3,12,0,94
0,São José do Rio Pardo,268,27,19,16,25,97,7,2,119,88,185,43,448
0,São José do Rio Preto,319,853,7,97,163,1.35,240,18,1.684,687,2.013,1.099,4.364
0,São José dos Campos,208,799,87,134,279,1.356,435,38,1.657,647,2.003,1.611,6.024
0,São Lourenço da Serra,0,8,0,1,2,13,0,0,15,14,27,8,90
0,São Luís do Paraitinga,11,3,0,1,3,9,0,4,12,7,16,1,109
0,São Manuel,12,47,0,7,13,77,9,0,88,74,77,5,510
0,São Miguel Arcanjo,20,21,3,8,16,59,6,4,69,40,59,8,334
0,São Paulo,1.631,7.8,281,1.633,5.611,27.024,2.545,234,31.752,6.546,26.106,38.016,127.768
0,São Pedro,31,35,3,3,11,76,16,4,111,63,139,27,320
0,São Pedro do Turvo,0,2,0,0,1,16,0,0,25,15,31,0,77
0,São Roque,50,42,1,23,52,201,12,4,259,144,403,121,625
0,São Sebastião,76,79,4,14,42,161,16,5,198,98,259,71,687
0,São Sebastião da Grama,29,7,3,0,2,20,0,1,25,26,47,4,107
0,São Simão,20,12,1,1,4,23,2,0,29,32,55,10,176
0,São Vicente,151,205,82,33,158,732,29,27,909,332,1.064,712,2.555
0,Sarapuí,8,7,1,0,6,16,2,0,21,10,16,8,108
0,Sarutaiá,3,3,1,2,1,7,0,0,8,6,13,0,43
0,Sebastianópolis do Sul,1,0,0,2,1,3,0,0,3,0,3,0,21
0,Serra Azul,54,30,29,2,8,32,4,0,34,10,42,5,128
0,Serra Negra,102,37,2,10,12,56,0,0,71,35,91,17,411
0,Serrana,17,139,16,4,17,143,21,14,164,51,194,21,625
0,Sertãozinho,95,215,0,28,73,322,57,26,389,107,322,292,1.036
0,Sete Barras,9,7,0,4,14,17,1,4,20,26,42,6,140
0,Severínia,11,18,0,1,2,43,10,1,44,15,43,4,97
0,Silveiras,7,2,0,5,8,12,0,1,13,14,26,0,38
0,Socorro,82,30,4,2,15,58,0,1,67,63,121,25,378
0,Sorocaba,249,932,21,105,307,1.507,237,59,1.8,656,2.456,997,4.252
0,Sud Mennucci,9,1,0,8,5,9,0,1,10,11,20,0,81
0,Sumaré,84,157,0,48,125,419,22,7,543,122,591,829,1.347
0,Suzanápolis,3,1,0,1,1,5,1,0,6,6,11,0,32
0,Suzano,37,157,1,41,92,465,47,72,556,257,722,477,2.158
0,Tabapuã,5,9,0,3,4,33,4,0,40,17,33,0,129
0,Tabatinga,8,15,0,1,5,26,0,0,35,13,38,4,108
0,Taboão da Serra,33,103,4,44,133,416,97,12,516,145,561,543,2.869
0,Taciba,1,1,2,4,0,7,0,0,7,6,13,6,76
0,Taguaí,18,5,0,2,3,21,0,2,22,12,35,5,121
0,Taiaçu,6,2,1,1,3,7,0,0,9,9,16,1,53
0,Taiúva,0,2,7,1,1,7,0,0,7,1,8,0,35
0,Tambaú,57,35,5,10,11,41,6,4,57,66,107,8,202
0,Tanabi,15,32,1,2,3,36,10,9,41,40,76,15,284
0,Tapiraí,6,8,1,9,23,25,6,0,29,10,39,5,84
0,Tapiratiba,39,9,4,5,8,21,2,2,26,14,35,1,114
0,Taquaral,6,0,0,0,0,2,0,0,2,1,2,0,18
0,Taquaritinga,46,195,0,3,6,181,70,1,229,120,301,19,615
0,Taquarituba,17,21,3,3,4,60,2,4,64,27,87,9,274
0,Taquarivaí,5,2,0,1,1,10,0,0,12,8,18,1,55
0,Tarabaí,10,6,1,2,4,19,6,0,25,7,28,6,71
0,Tarumã,24,15,1,1,2,23,7,1,28,21,44,4,120
0,Tatuí,73,209,1,18,27,335,52,15,420,134,365,140,1.425
0,Taubaté,125,545,0,43,162,780,54,33,818,493,1.273,534,3.379
0,Tejupá,6,2,0,6,4,7,0,0,9,6,15,2,38
0,Teodoro Sampaio,43,25,3,14,14,44,9,4,57,47,93,17,283
0,Terra Roxa,9,9,0,2,3,13,1,3,16,13,31,4,67
0,Tietê,39,49,0,7,11,167,15,2,167,49,216,31,581
0,Timburi,1,1,0,0,3,7,0,0,9,3,10,0,29
0,Torre de Pedra,3,0,0,1,1,1,0,0,1,0,1,2,9
0,Torrinha,1,2,0,3,6,10,1,0,13,9,19,4,75
0,Trabiju,5,2,0,1,1,3,1,0,3,4,6,1,11
0,Tremembé,33,60,134,15,37,155,2,2,199,38,193,73,526
0,Três Fronteiras,1,3,0,1,2,7,0,0,8,8,7,3,114
0,Tuiuti,2,0,0,1,1,3,0,0,8,0,3,5,33
0,Tupã,79,71,10,3,15,110,4,1,139,146,201,27,875
0,Tupi Paulista,20,23,6,0,3,40,1,9,45,23,63,5,303
0,Turiúba,2,0,0,0,2,1,0,0,1,0,1,0,17
0,Turmalina,4,2,0,2,1,3,0,0,6,5,4,1,23
0,Ubarana,6,2,0,1,3,4,1,0,4,7,11,2,55
0,Ubatuba,72,152,10,31,58,437,152,11,505,135,572,69,1.3
0,Ubirajara,4,1,3,3,3,2,0,2,2,7,9,1,22
0,Uchôa,4,7,0,4,6,11,5,0,13,8,19,2,82
0,União Paulista,0,0,0,0,0,2,0,0,2,1,3,1,10
0,Urânia,4,0,0,3,2,5,0,0,5,15,6,3,117
0,Uru,0,0,0,0,0,2,0,0,2,0,2,0,19
0,Urupês,6,10,0,1,4,9,0,0,17,14,24,0,102
0,Valentim Gentil,20,11,0,5,6,26,4,7,32,9,26,5,179
0,Valinhos,181,55,0,11,27,99,8,0,129,126,233,131,505
0,Valparaíso,46,31,34,13,20,67,5,6,80,30,97,3,379
0,Vargem,5,3,1,7,7,27,1,1,32,19,46,23,98
0,Vargem Grande do Sul,374,32,61,4,8,94,2,4,111,66,161,8,281
0,Vargem Grande Paulista,9,25,2,6,7,36,5,4,50,42,78,40,331
0,Várzea Paulista,44,109,8,10,27,134,42,0,158,80,215,90,658
0,Vera Cruz,25,10,1,1,1,31,1,0,38,15,49,6,180
0,Vinhedo,111,18,0,5,16,93,11,4,124,51,144,49,310
0,Viradouro,12,3,1,6,13,13,0,1,17,32,49,9,144
0,Vista Alegre do Alto,4,4,0,1,0,4,0,1,7,12,5,5,67
0,Vitória Brasil,4,1,0,0,1,3,0,0,3,0,3,0,18
0,Votorantim,81,98,1,4,18,286,5,0,322,101,423,94,760
0,Votuporanga,158,97,1,31,40,206,27,21,252,195,217,52,1.522
