,MUNICIPIO,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,Nº DE ARMAS DE FOGO APREENDIDAS,Nº DE FLAGRANTES LAVRADOS,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,Nº DE INFRATORES APREENDIDOS POR MANDADO,Nº DE PESSOAS PRESAS EM FLAGRANTE,Nº DE PESSOAS PRESAS POR MANDADO,Nº DE PRISÕES EFETUADAS,Nº DE VEÍCULOS RECUPERADOS,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS
0,Nova Granada,19,26,0,5,10,37,0,1,49,18,55,12,186
0,Nova Guataporanga,0,2,0,0,0,4,0,0,4,1,5,0,29
0,Nova Independência,4,0,2,0,0,1,1,0,1,3,4,0,46
0,Nova Luzitânia,2,0,0,1,0,6,0,0,6,4,10,0,24
0,Nova Odessa,78,43,0,10,15,86,126,3,113,64,177,153,374
0,Novais,4,1,0,2,0,6,0,0,6,1,7,2,35
0,Novo Horizonte,58,112,0,9,12,119,21,10,153,107,226,36,615
0,Nuporanga,22,3,1,1,5,21,1,0,22,4,25,7,93
0,Ocauçu,3,0,0,0,0,4,0,0,5,4,8,3,42
0,Óleo,1,0,0,0,0,0,0,0,0,1,1,0,19
0,Olímpia,105,124,12,5,16,238,58,21,262,67,238,81,626
0,Onda Verde,8,2,0,0,0,5,0,0,6,10,15,0,61
0,Oriente,7,11,0,0,3,10,5,3,11,7,17,3,52
0,Orindiúva,1,2,0,2,2,11,1,0,14,11,22,4,117
0,Orlândia,75,63,3,0,5,139,11,4,152,42,181,44,470
0,Osasco,85,385,20,74,258,1.695,380,29,2,625,2.411,2.764,6.878
0,Oscar Bressane,1,1,1,0,0,1,0,0,2,1,2,0,27
0,Osvaldo Cruz,141,25,9,4,14,68,3,11,77,61,68,12,440
0,Ourinhos,180,279,32,13,39,568,141,9,649,181,749,104,1.486
0,Ouro Verde,5,2,0,0,1,16,0,0,17,15,31,1,63
0,Ouroeste,6,13,0,7,11,30,3,1,33,16,43,7,139
0,Pacaembu,18,46,8,4,3,34,4,3,37,10,34,2,292
0,Palestina,11,14,0,5,5,10,0,6,11,22,34,1,125
0,Palmares Paulista,7,1,1,2,2,15,1,2,20,20,35,4,117
0,Palmeira d'Oeste,8,3,0,2,8,12,0,4,12,19,30,5,107
0,Palmital,25,23,4,7,14,80,14,9,89,31,111,14,222
0,Panorama,8,12,2,0,0,24,4,1,30,79,103,10,260
0,Paraguaçu Paulista,33,61,10,8,12,138,22,36,155,83,219,26,523
0,Paraibuna,12,8,0,4,6,26,0,1,31,12,38,18,217
0,Paraíso,4,2,0,3,3,17,0,0,23,15,31,2,69
0,Paranapanema,9,4,0,5,6,25,1,9,30,38,63,2,136
0,Paranapuã,3,4,0,1,1,8,0,0,8,8,16,5,53
0,Parapuã,12,7,1,2,5,22,1,2,26,25,47,8,218
0,Pardinho,5,4,0,0,0,17,0,1,22,5,17,9,65
0,Pariquera-Açu,17,19,0,6,8,28,6,7,30,37,65,10,184
0,Parisi,1,2,0,2,2,6,0,0,6,1,7,1,38
0,Patrocínio Paulista,38,11,0,3,6,32,16,1,37,19,51,38,183
0,Paulicéia,4,3,1,2,6,16,1,1,17,18,35,12,95
0,Paulínia,122,112,26,17,34,215,36,11,282,133,338,168,1.046
0,Paulistânia,3,0,0,1,2,2,0,0,2,1,3,1,22
0,Paulo de Faria,0,12,0,1,5,21,1,2,23,18,39,1,163
0,Pederneiras,18,14,7,6,13,69,11,5,86,49,118,79,432
0,Pedra Bela,5,0,0,4,6,5,0,0,5,7,12,5,94
0,Pedranópolis,2,1,0,5,5,5,0,0,5,2,5,0,48
0,Pedregulho,27,25,0,0,8,61,30,0,71,42,103,10,107
0,Pedreira,39,35,5,5,6,79,10,2,88,33,114,13,249
0,Pedrinhas Paulista,4,0,0,2,2,6,0,0,6,3,9,0,24
0,Pedro de Toledo,10,11,1,4,6,18,2,0,23,17,34,11,108
0,Penápolis,55,79,1,13,32,190,20,4,226,132,322,34,814
0,Pereira Barreto,27,29,0,4,23,86,14,28,96,71,152,23,383
0,Pereiras,12,3,0,1,1,16,1,0,19,10,16,8,89
0,Peruíbe,12,60,4,11,46,266,0,1,293,147,403,136,899
0,Piacatu,9,6,0,1,2,9,0,0,12,9,18,0,58
0,Piedade,33,34,1,0,29,118,15,6,129,74,203,16,423
0,Pilar do Sul,27,21,0,3,12,58,5,16,65,64,129,12,190
0,Pindamonhangaba,53,121,0,39,69,308,41,17,357,209,517,126,1.636
0,Pindorama,10,28,1,1,2,40,11,3,50,21,61,11,152
0,Pinhalzinho,12,4,0,1,2,10,0,1,11,19,30,15,156
0,Piquerobi,0,3,1,0,1,7,0,1,8,2,9,0,19
0,Piquete,15,16,1,3,3,32,4,2,40,5,37,4,138
0,Piracaia,13,12,1,3,12,49,4,8,58,50,99,9,365
0,Piracicaba,97,732,52,78,263,1.112,113,26,1.291,690,1.872,1.089,2.906
0,Piraju,74,36,1,1,6,81,1,10,87,60,141,7,295
0,Pirajuí,72,36,22,5,18,49,9,7,56,86,135,10,345
0,Pirangi,7,23,2,3,12,31,7,2,39,19,31,9,171
0,Pirapora do Bom Jesus,30,12,3,0,4,18,4,1,26,18,44,5,117
0,Pirapozinho,41,55,11,4,10,115,34,14,157,50,165,17,313
0,Pirassununga,170,164,0,12,23,292,35,0,332,133,426,64,945
0,Piratininga,11,5,1,3,3,16,0,0,20,15,31,18,90
0,Pitangueiras,37,50,0,6,17,103,27,12,121,27,118,26,356
0,Planalto,1,3,0,0,0,7,0,1,9,7,14,5,55
0,Platina,4,2,0,4,4,12,0,0,13,2,14,1,30
0,Poá,11,76,1,4,33,182,55,0,368,100,282,177,1.006
0,Poloni,1,3,0,1,1,4,1,2,4,6,10,3,40
0,Pompéia,17,4,0,3,6,14,1,4,16,36,50,11,242
0,Pongaí,2,0,0,0,0,3,0,0,3,6,9,3,22
0,Pontal,24,58,18,6,20,61,26,17,69,55,62,87,253
0,Pontalinda,20,2,1,0,7,5,2,0,6,11,10,2,25
0,Pontes Gestal,1,0,0,1,1,5,0,0,5,3,8,2,30
0,Populina,2,2,0,7,8,7,1,0,7,2,7,0,63
0,Porangaba,4,6,0,2,4,24,0,1,26,16,24,6,89
0,Porto Feliz,34,45,3,15,43,91,6,1,114,55,169,55,344
0,Porto Ferreira,148,123,53,13,34,154,21,6,169,90,247,107,502
0,Potim,50,120,0,4,15,44,22,36,58,45,89,15,232
0,Potirendaba,5,7,0,4,10,15,2,1,21,17,34,6,94
0,Pracinha,6,2,0,0,0,2,0,0,3,2,2,0,22
0,Pradópolis,46,16,3,4,6,85,2,0,90,27,108,19,210
0,Praia Grande,126,321,27,70,156,1.004,336,62,1.339,322,1.246,1.351,2.663
0,Pratânia,8,4,0,0,1,10,1,0,12,1,10,6,32
0,Presidente Alves,4,2,0,3,8,10,0,0,12,7,17,0,42
0,Presidente Bernardes,53,13,13,8,9,22,1,3,26,79,101,2,151
0,Presidente Epitácio,64,143,7,7,16,244,80,10,276,108,352,36,658
0,Presidente Prudente,358,339,83,54,93,810,121,46,937,390,1.196,189,3.095
0,Presidente Venceslau,49,112,9,7,10,208,24,13,241,321,280,15,612
0,Promissão,30,22,8,3,8,82,11,10,101,61,143,48,508
0,Quadra,1,1,0,1,1,5,0,0,5,1,6,2,28
0,Quatá,14,10,1,0,1,12,1,1,12,15,29,6,107
0,Queiroz,3,2,1,5,6,11,0,0,13,7,18,3,38
0,Queluz,12,7,0,1,8,22,6,1,25,13,35,3,291
0,Quintana,7,4,0,1,1,7,2,1,11,2,12,2,42
0,Rafard,2,3,4,0,0,6,0,4,7,11,17,5,76
0,Rancharia,93,33,5,15,13,91,9,9,111,61,154,28,599
0,Redenção da Serra,3,0,0,3,2,7,0,0,7,5,12,0,39
0,Regente Feijó,11,4,1,2,6,49,0,5,62,28,77,10,232
0,Reginópolis,17,12,14,0,9,17,3,0,23,13,30,1,89
0,Registro,36,183,3,13,57,194,109,11,255,163,358,33,835
0,Restinga,21,2,2,0,4,18,4,1,18,7,25,2,41
0,Ribeira,0,0,0,1,2,1,0,1,1,1,2,0,16
0,Ribeirão Bonito,71,31,0,4,4,28,1,0,26,31,59,5,142
0,Ribeirão Branco,0,4,0,1,2,30,1,1,39,18,48,8,110
0,Ribeirão Corrente,11,3,1,1,1,10,11,1,10,5,15,2,67
0,Ribeirão do Sul,2,4,1,0,11,20,0,0,21,4,24,2,58
0,Ribeirão dos Índios,0,0,0,0,0,1,0,0,1,4,3,1,14
0,Ribeirão Grande,1,1,3,0,7,10,0,0,14,2,12,7,46
0,Ribeirão Pires,17,15,3,14,34,158,16,1,215,52,209,182,1.132
0,Ribeirão Preto,200,867,81,123,304,1.839,286,55,2.141,656,2.496,1.931,6.016
0,Rifaina,1,5,0,0,2,20,1,0,25,6,26,2,42
0,Rincão,12,10,0,2,4,35,2,0,41,12,45,3,123
0,Rinópolis,4,4,1,6,16,15,3,0,20,11,26,2,96
0,Rio Claro,227,419,5,47,122,716,12,29,820,266,978,749,1.958
0,Rio das Pedras,29,36,0,4,13,50,22,4,67,44,96,72,259
0,Rio Grande da Serra,3,29,0,1,0,19,12,6,22,30,49,20,259
0,Riolândia,45,19,0,4,8,28,0,0,35,18,40,4,160
0,Riversul,2,3,0,1,3,12,0,3,14,15,27,5,57
0,Rosana,26,20,1,12,17,80,11,13,97,39,117,12,332
0,Roseira,4,5,0,2,2,31,0,0,33,16,47,7,83
0,Rubiácea,2,2,1,1,1,4,0,0,4,1,5,0,15
0,Rubinéia,5,2,0,0,1,6,0,0,9,9,14,0,70
0,Sabino,2,4,0,2,3,11,0,0,12,13,24,3,75
0,Sagres,7,0,0,0,0,3,0,0,3,5,3,0,33
0,Sales,9,6,1,4,7,13,2,4,24,26,40,0,91
0,Sales Oliveira,60,23,8,5,8,68,3,0,91,4,72,22,128
0,Salesópolis,1,10,3,1,14,13,4,2,21,14,27,8,158
0,Salmourão,8,2,0,0,0,4,1,5,4,8,4,0,57
0,Saltinho,4,1,0,2,9,8,2,0,17,4,12,4,42
0,Salto,149,127,21,16,41,239,18,7,276,100,376,103,1.011
0,Salto de Pirapora,29,49,4,8,25,118,13,15,132,76,208,50,1.016
0,Salto Grande,21,8,2,1,10,34,1,2,39,8,42,12,111
0,Sandovalina,5,1,0,3,13,6,0,0,7,2,8,1,47
0,Santa Adélia,15,22,0,6,7,30,8,1,35,63,88,7,169
0,Santa Albertina,1,1,0,1,2,6,0,0,7,8,13,1,37
0,Santa Bárbara d'Oeste,126,251,0,27,47,342,13,12,404,130,531,300,1.195
0,Santa Branca,13,11,0,2,8,28,11,0,35,28,56,22,188
0,Santa Clara d'Oeste,2,0,0,2,2,5,0,0,8,3,8,0,32
0,Santa Cruz da Conceição,3,2,0,1,11,8,0,0,9,5,14,6,57
0,Santa Cruz da Esperança,1,6,0,0,1,7,0,0,7,3,10,2,36
0,Santa Cruz das Palmeiras,164,33,4,3,9,44,1,7,58,38,81,33,318
0,Santa Cruz do Rio Pardo,58,108,7,2,21,244,36,5,275,49,293,27,644
0,Santa Ernestina,1,3,1,0,0,18,0,0,23,3,21,3,45
0,Santa Fé do Sul,71,36,4,2,3,83,12,3,109,78,160,32,508
0,Santa Gertrudes,104,33,10,6,25,52,4,0,70,22,74,42,197
0,Santa Isabel,1,50,0,16,22,133,2,6,166,49,231,53,530
0,Santa Lúcia,71,12,1,4,14,32,2,1,37,8,42,8,84
0,Santa Maria da Serra,3,13,2,1,1,19,4,2,21,9,18,8,41
0,Santa Mercedes,0,2,0,0,1,6,1,1,7,8,14,2,36
0,Santa Rita do Passa Quatro,28,14,1,8,26,61,3,0,68,47,108,41,255
0,Santa Rita d'Oeste,2,0,0,2,2,2,0,0,2,2,4,0,25
0,Santa Rosa do Viterbo,56,20,1,3,6,60,5,0,66,67,127,11,307
0,Santa Salete,0,0,0,1,1,0,0,0,0,1,1,1,15
0,Santana da Ponte Pensa,3,0,0,1,1,3,0,0,3,1,4,0,15
0,Santana de Parnaíba,40,38,7,7,29,132,19,0,157,101,233,62,628
0,Santo Anastácio,22,30,3,0,6,58,18,7,71,30,88,6,190
0,Santo André,51,213,31,63,219,1.08,279,2,1.338,543,1.621,2.473,4.246
0,Santo Antônio da Alegria,3,7,0,1,2,15,2,2,18,12,27,6,84
0,Santo Antônio de Posse,5,21,0,4,2,70,1,0,78,26,94,33,177
0,Santo Antônio do Aracanguá,6,3,2,1,2,16,0,0,18,4,20,2,76
0,Santo Antônio do Jardim,27,7,0,2,0,5,0,0,5,5,10,5,61
0,Santo Antônio do Pinhal,10,5,0,2,9,9,2,0,10,5,14,4,55
0,Santo Expedito,0,3,0,0,1,9,2,0,12,7,16,1,25
0,Santópolis do Aguapeí,0,2,0,1,2,11,1,2,12,2,14,0,105
0,Santos,334,245,43,39,121,1.167,198,98,1.417,480,1.625,527,4.095
0,São Bento do Sapucaí,16,3,0,7,10,8,1,2,10,6,14,4,139
0,São Bernardo do Campo,75,254,7,72,258,1.542,334,8,1.895,463,2.343,2.258,6.647
0,São Caetano do Sul,22,1,2,14,29,284,78,27,332,141,472,286,1.382
0,São Carlos,168,222,38,40,102,564,41,18,681,212,776,353,2.13
0,São Francisco,2,2,0,0,0,2,0,0,2,8,10,2,23
0,São João da Boa Vista,347,97,18,2,21,179,25,4,219,171,350,80,941
0,São João das Duas Pontes,1,0,0,0,0,11,0,0,14,4,11,0,41
0,São João de Iracema,0,0,0,5,7,7,0,1,7,6,13,1,17
0,São João do Pau d'Alho,0,0,0,0,0,1,0,0,1,0,1,0,14
0,São Joaquim da Barra,196,76,2,4,7,182,14,0,217,78,264,43,765
0,São José da Bela Vista,10,3,0,0,0,16,3,1,19,15,31,39,96
0,São José do Barreiro,7,6,0,3,4,9,0,2,9,6,15,0,66
0,São José do Rio Pardo,57,109,32,3,16,181,28,20,226,94,276,38,593
0,São José do Rio Preto,246,1.058,12,83,188,1.243,465,1,1.613,676,1.919,697,4.441
0,São José dos Campos,176,699,15,110,262,1.521,1.039,26,1.654,926,2.445,1.795,5.288
0,São Lourenço da Serra,0,6,0,3,2,7,0,0,9,13,20,17,101
0,São Luís do Paraitinga,16,5,0,6,8,18,0,0,23,9,27,0,133
0,São Manuel,48,75,0,14,17,226,23,0,244,58,226,27,799
0,São Miguel Arcanjo,46,33,2,14,27,56,27,11,65,38,86,12,311
0,São Paulo,2.666,6.521,479,1.306,4.783,27.826,3.879,578,33.985,8.274,31.943,40.926,108.895
0,São Pedro,28,43,5,10,24,90,10,7,118,60,150,25,362
0,São Pedro do Turvo,4,4,1,2,2,14,0,2,15,14,28,7,80
0,São Roque,42,58,0,6,25,210,5,4,210,62,272,75,575
0,São Sebastião,219,116,3,23,45,263,57,8,316,110,373,90,853
0,São Sebastião da Grama,14,0,2,0,0,10,0,2,11,16,26,5,129
0,São Simão,32,24,1,3,4,42,1,1,54,36,78,19,197
0,São Vicente,182,324,103,54,147,846,79,6,1.111,398,1.257,747,2.309
0,Sarapuí,19,5,0,1,1,17,5,1,23,12,25,6,114
0,Sarutaiá,7,0,0,1,1,9,0,1,10,13,22,3,45
0,Sebastianópolis do Sul,3,0,0,0,0,1,0,0,1,4,5,1,12
0,Serra Azul,29,9,6,1,7,19,4,1,21,19,38,10,102
0,Serra Negra,94,57,0,5,6,62,0,0,68,47,109,8,369
0,Serrana,52,164,11,17,21,172,10,23,212,57,229,114,632
0,Sertãozinho,111,398,5,41,77,456,75,12,546,115,456,314,1.048
0,Sete Barras,10,8,0,6,10,23,6,0,23,22,43,6,133
0,Severínia,13,40,1,5,5,54,26,16,56,21,54,9,104
0,Silveiras,4,5,0,9,17,16,2,0,16,7,23,0,50
0,Socorro,73,51,3,9,17,80,1,3,96,54,133,30,439
0,Sorocaba,181,823,30,74,274,1.604,110,174,1.93,603,2.533,1.065,3.904
0,Sud Mennucci,7,1,1,2,0,2,0,0,3,14,16,4,83
0,Sumaré,68,167,0,44,89,395,42,24,491,221,670,785,1.484
0,Suzanápolis,1,0,0,0,0,0,0,0,0,4,4,1,23
0,Suzano,18,177,1,33,103,470,71,56,601,328,797,529,2.114
0,Tabapuã,6,6,0,3,8,23,3,0,26,21,45,5,113
0,Tabatinga,39,5,2,0,2,17,1,2,20,21,38,3,79
0,Taboão da Serra,14,94,4,29,115,547,93,14,687,164,711,665,2.675
0,Taciba,4,2,1,1,2,6,1,0,10,7,15,0,84
0,Taguaí,9,11,0,2,5,35,1,1,41,27,62,4,146
0,Taiaçu,1,2,2,0,0,12,0,1,15,6,18,1,79
0,Taiúva,2,2,7,1,4,6,0,0,7,2,8,0,48
0,Tambaú,54,42,11,2,5,41,6,5,52,50,91,23,245
0,Tanabi,34,25,3,8,13,35,2,7,45,43,79,15,330
0,Tapiraí,14,8,0,6,16,22,0,0,29,5,34,8,115
0,Tapiratiba,19,8,2,4,5,16,0,2,17,32,46,3,142
0,Taquaral,4,1,1,0,0,3,0,0,3,0,3,1,19
0,Taquaritinga,113,112,0,7,17,287,53,0,321,148,438,51,853
0,Taquarituba,46,39,0,6,7,86,14,13,102,55,141,14,326
0,Taquarivaí,8,1,0,2,4,9,3,0,9,7,16,3,55
0,Tarabaí,4,3,1,0,1,25,3,0,25,11,36,4,83
0,Tarumã,15,13,2,0,4,25,8,6,29,20,45,1,141
0,Tatuí,59,249,1,19,40,615,66,15,660,153,707,157,1.649
0,Taubaté,148,316,0,100,116,752,32,36,827,366,1.118,266,2.81
0,Tejupá,5,0,1,3,8,14,0,0,14,7,21,2,42
0,Teodoro Sampaio,59,22,4,6,9,65,7,6,75,74,138,14,346
0,Terra Roxa,6,11,2,3,7,18,6,1,23,9,35,13,81
0,Tietê,56,32,0,3,10,151,15,0,155,53,208,50,518
0,Timburi,3,0,0,0,0,3,0,0,3,6,9,1,21
0,Torre de Pedra,0,0,0,0,1,2,0,0,2,0,2,0,19
0,Torrinha,3,2,0,0,0,8,1,0,10,6,14,4,74
0,Trabiju,22,1,0,3,3,5,0,0,6,0,5,1,13
0,Tremembé,31,52,88,11,23,108,14,6,118,42,150,74,637
0,Três Fronteiras,6,1,0,4,2,6,0,0,8,12,18,7,123
0,Tuiuti,2,2,1,3,1,5,0,0,5,5,10,4,64
0,Tupã,70,88,11,8,15,144,25,2,177,143,230,30,891
0,Tupi Paulista,12,17,4,0,1,47,4,0,67,21,68,4,261
0,Turiúba,0,0,0,0,0,1,0,0,1,1,2,0,16
0,Turmalina,0,0,0,1,0,1,0,0,1,3,1,0,19
0,Ubarana,9,2,0,1,0,4,3,0,5,8,12,4,52
0,Ubatuba,83,142,2,15,30,352,60,11,415,78,430,51,988
0,Ubirajara,4,8,0,1,2,7,2,1,7,5,12,0,29
0,Uchôa,4,12,0,1,2,12,2,1,19,10,20,15,87
0,União Paulista,2,0,0,1,2,2,0,0,2,1,3,0,12
0,Urânia,6,1,0,4,5,7,1,1,8,18,22,5,106
0,Uru,2,0,0,4,4,4,0,0,4,3,7,0,12
0,Urupês,13,17,0,2,11,34,1,4,39,43,81,4,226
0,Valentim Gentil,9,6,0,3,3,25,2,2,30,26,49,11,163
0,Valinhos,124,49,2,11,25,106,8,2,121,65,173,93,485
0,Valparaíso,47,53,38,4,8,58,14,6,71,27,85,4,334
0,Vargem,7,14,1,5,9,33,0,0,39,17,50,19,121
0,Vargem Grande do Sul,130,28,15,5,15,118,4,1,139,75,193,25,361
0,Vargem Grande Paulista,13,24,0,8,9,32,8,4,45,45,77,41,337
0,Várzea Paulista,54,77,2,8,25,155,25,2,177,97,252,293,592
0,Vera Cruz,43,5,2,3,1,18,3,0,23,10,28,3,225
0,Vinhedo,107,33,1,2,9,124,19,4,145,58,188,38,696
0,Viradouro,22,24,0,1,4,33,9,6,44,23,64,18,202
0,Vista Alegre do Alto,3,5,0,1,2,5,1,0,5,11,5,7,64
0,Vitória Brasil,0,0,0,0,0,0,0,0,0,4,2,0,10
0,Votorantim,29,115,3,7,13,234,0,4,240,100,340,112,686
0,Votuporanga,136,149,2,12,26,229,50,25,284,226,366,74,1.507
