,MUNICIPIO,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,Nº DE ARMAS DE FOGO APREENDIDAS,Nº DE FLAGRANTES LAVRADOS,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,Nº DE INFRATORES APREENDIDOS POR MANDADO,Nº DE PESSOAS PRESAS EM FLAGRANTE,Nº DE PESSOAS PRESAS POR MANDADO,Nº DE PRISÕES EFETUADAS,Nº DE VEÍCULOS RECUPERADOS,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS
0,Nova Independência,3,0,0,2,1,4,0,0,5,3,7,3,32
0,Nova Luzitânia,3,2,0,0,0,5,0,0,5,2,6,2,59
0,Nova Odessa,55,11,0,5,20,69,85,0,94,65,159,105,228
0,Novais,1,0,0,6,2,2,0,0,2,1,3,0,19
0,Novo Horizonte,46,28,0,4,18,63,0,10,82,83,76,14,435
0,Nuporanga,6,3,0,1,2,9,4,1,10,9,9,3,86
0,Ocauçu,2,3,2,0,3,8,0,1,10,6,8,1,52
0,Óleo,1,0,1,0,1,1,0,0,1,3,4,0,20
0,Olímpia,85,34,2,12,47,157,83,8,185,99,157,45,611
0,Onda Verde,3,1,0,0,1,8,0,0,10,6,8,0,40
0,Oriente,2,1,4,1,2,6,0,0,6,11,6,0,46
0,Orindiúva,0,2,0,2,1,8,0,1,9,13,10,2,38
0,Orlândia,144,24,0,0,21,67,9,0,89,67,69,22,197
0,Osasco,148,320,22,71,412,1.243,43,21,1.569,696,1.919,1.315,7.322
0,Oscar Bressane,2,1,1,0,0,2,0,0,2,3,2,0,28
0,Osvaldo Cruz,63,18,12,1,6,36,0,0,44,25,36,3,298
0,Ourinhos,215,179,22,14,40,227,5,6,278,185,412,63,1.046
0,Ouro Verde,0,2,0,3,4,15,0,1,15,8,23,0,69
0,Ouroeste,3,4,0,8,3,8,0,0,10,10,8,4,106
0,Pacaembu,41,16,7,0,8,16,0,0,24,32,16,1,173
0,Palestina,1,5,0,2,4,11,0,0,19,2,11,0,77
0,Palmares Paulista,11,5,0,2,3,8,0,0,11,24,30,3,107
0,Palmeira d'Oeste,2,0,0,9,9,7,0,0,8,19,7,1,70
0,Palmital,16,20,0,2,8,56,2,1,75,39,56,6,223
0,Panorama,10,8,3,3,4,48,3,4,56,65,113,8,329
0,Paraguaçu Paulista,53,38,0,4,30,132,8,6,168,88,132,27,539
0,Paraibuna,13,6,0,6,19,41,4,0,47,6,47,10,223
0,Paraíso,3,2,0,2,3,3,0,0,7,12,6,1,29
0,Paranapanema,3,3,0,9,16,14,3,0,16,43,57,8,122
0,Paranapuã,1,0,0,0,2,6,0,0,6,6,6,0,41
0,Parapuã,16,5,0,5,7,12,3,0,18,30,42,4,159
0,Pardinho,1,2,0,0,1,9,1,1,9,8,9,6,93
0,Pariquera-Açu,8,6,2,0,7,16,2,2,21,32,47,6,165
0,Parisi,0,0,0,1,2,2,0,0,2,0,2,0,22
0,Patrocínio Paulista,10,3,0,2,5,8,0,1,10,14,8,5,71
0,Paulicéia,5,1,0,3,9,16,0,1,20,24,40,0,89
0,Paulínia,107,51,0,12,32,139,7,8,196,99,255,124,921
0,Paulistânia,0,1,0,1,3,2,0,0,2,0,2,1,14
0,Paulo de Faria,2,7,0,1,3,13,0,4,14,30,13,1,80
0,Pederneiras,24,24,0,14,31,83,3,2,104,96,179,31,435
0,Pedra Bela,4,1,0,0,12,3,0,0,3,2,3,2,37
0,Pedranópolis,0,0,0,0,0,2,0,0,2,7,2,0,19
0,Pedregulho,5,15,0,2,5,57,0,0,65,52,57,6,163
0,Pedreira,23,30,0,1,16,66,15,3,86,54,138,18,270
0,Pedrinhas Paulista,2,0,0,0,0,0,0,0,0,3,0,2,11
0,Pedro de Toledo,11,11,0,4,14,19,4,1,28,20,36,8,87
0,Penápolis,78,77,13,14,32,174,23,7,223,191,357,52,564
0,Pereira Barreto,34,12,1,8,19,95,9,11,104,48,150,4,359
0,Pereiras,7,3,1,0,10,11,1,0,16,15,11,5,94
0,Peruíbe,53,75,0,17,49,176,32,2,327,138,310,95,658
0,Piacatu,1,3,1,2,4,8,2,0,8,5,13,3,45
0,Piedade,35,17,3,10,30,169,1,0,185,66,251,29,470
0,Pilar do Sul,15,27,2,4,12,75,15,1,83,330,404,16,241
0,Pindamonhangaba,35,65,14,18,54,234,13,0,312,107,341,156,1.335
0,Pindorama,21,19,0,1,3,44,7,1,61,58,89,1,164
0,Pinhalzinho,14,9,2,3,8,16,0,8,21,37,61,7,153
0,Piquerobi,2,0,0,0,0,3,1,0,6,3,5,0,19
0,Piquete,24,24,1,1,3,40,2,1,43,19,59,2,205
0,Piracaia,25,11,0,5,13,36,2,1,52,35,71,19,189
0,Piracicaba,180,353,2,78,182,1.069,38,8,1.318,509,1.573,589,2.997
0,Piraju,21,22,1,4,8,56,1,0,65,43,100,7,332
0,Pirajuí,107,12,0,4,8,38,0,0,44,38,76,0,475
0,Pirangi,2,10,0,1,11,10,0,1,11,13,10,0,105
0,Pirapora do Bom Jesus,15,1,1,1,2,9,0,1,11,11,19,5,157
0,Pirapozinho,15,18,3,7,8,75,8,6,102,87,162,7,218
0,Pirassununga,79,43,5,10,42,174,19,33,208,187,303,119,650
0,Piratininga,9,7,0,1,4,16,1,0,19,22,38,4,86
0,Pitangueiras,24,70,0,15,28,64,1,0,77,52,66,13,323
0,Planalto,0,1,0,0,7,3,0,0,3,16,3,1,48
0,Platina,2,2,0,0,2,6,0,0,8,4,6,0,30
0,Poá,40,82,0,19,42,193,63,0,391,190,383,128,1.104
0,Poloni,0,2,0,3,0,3,0,0,3,3,3,0,35
0,Pompéia,21,2,2,0,1,23,0,0,24,37,23,2,145
0,Pongaí,4,2,1,1,3,6,0,0,9,5,11,3,31
0,Pontal,19,17,0,5,15,40,11,4,48,53,46,26,183
0,Pontalinda,9,1,0,8,2,3,0,0,5,3,3,0,15
0,Pontes Gestal,1,0,0,7,0,0,0,0,0,3,0,0,23
0,Populina,0,0,0,2,2,3,0,0,5,10,3,0,29
0,Porangaba,17,1,3,2,6,15,0,0,17,2,15,2,90
0,Porto Feliz,14,15,4,6,21,135,9,8,167,117,283,38,280
0,Porto Ferreira,91,28,10,6,24,113,5,2,122,115,113,64,485
0,Potim,56,41,25,6,9,31,2,0,35,58,89,6,305
0,Potirendaba,4,13,0,4,5,19,0,0,26,11,18,5,105
0,Pracinha,16,5,40,0,1,2,0,0,2,2,2,0,34
0,Pradópolis,55,12,0,1,5,33,0,0,41,1,33,0,165
0,Praia Grande,115,162,32,40,202,767,430,64,897,225,986,715,2.328
0,Pratânia,2,0,1,4,7,5,0,0,9,5,5,6,38
0,Presidente Alves,0,0,0,1,2,1,0,0,1,2,3,0,22
0,Presidente Bernardes,43,3,16,7,4,11,0,0,12,25,37,1,122
0,Presidente Epitácio,65,57,0,17,22,123,15,15,155,91,123,15,406
0,Presidente Prudente,407,192,0,24,120,532,26,11,677,599,972,147,2.718
0,Presidente Venceslau,149,87,42,10,12,115,7,12,141,73,115,7,393
0,Promissão,18,12,10,3,12,64,6,6,83,82,146,34,334
0,Quadra,1,2,0,0,1,3,0,0,8,1,3,1,30
0,Quatá,10,2,0,2,2,8,0,0,12,6,8,0,68
0,Queiroz,3,1,1,3,8,8,0,0,9,5,11,0,35
0,Queluz,5,5,0,0,0,10,1,4,17,15,20,4,162
0,Quintana,1,3,0,0,0,3,1,0,5,9,14,2,36
0,Rafard,3,4,0,4,6,14,2,1,14,13,27,8,69
0,Rancharia,36,9,0,0,8,38,0,7,42,60,107,9,379
0,Redenção da Serra,0,0,0,0,0,2,0,0,3,0,2,2,32
0,Regente Feijó,16,10,1,5,8,40,5,0,46,38,67,10,238
0,Reginópolis,14,3,1,0,0,3,1,0,3,8,11,0,68
0,Registro,33,115,2,13,32,192,59,2,260,277,469,23,947
0,Restinga,9,9,0,0,2,15,0,1,18,18,15,6,52
0,Ribeira,1,0,0,2,3,2,0,0,2,1,3,1,15
0,Ribeirão Bonito,17,4,1,11,9,13,0,0,16,34,13,7,67
0,Ribeirão Branco,2,4,0,9,23,23,4,0,29,21,44,4,94
0,Ribeirão Corrente,2,1,0,0,0,3,0,0,5,3,3,2,37
0,Ribeirão do Sul,5,1,1,1,2,4,0,0,7,3,7,0,22
0,Ribeirão dos Índios,1,0,0,0,0,1,0,0,1,5,0,0,6
0,Ribeirão Grande,0,0,0,1,2,2,1,0,2,3,5,0,21
0,Ribeirão Pires,15,16,41,6,33,117,29,6,149,79,118,110,713
0,Ribeirão Preto,471,947,2,87,241,1.297,490,7,1.533,636,1.602,1.152,4.326
0,Rifaina,1,3,0,1,2,23,1,0,25,5,23,1,43
0,Rincão,16,12,0,2,4,22,0,0,35,13,23,4,86
0,Rinópolis,1,6,1,0,3,9,2,0,13,14,9,0,47
0,Rio Claro,122,112,0,37,139,364,10,13,462,326,690,543,1.638
0,Rio das Pedras,16,22,1,4,9,35,1,0,47,32,67,29,268
0,Rio Grande da Serra,2,9,0,5,4,14,2,5,16,53,66,21,270
0,Riolândia,14,5,56,5,3,20,0,0,27,31,20,0,91
0,Riversul,4,1,1,2,4,6,0,3,10,12,18,0,66
0,Rosana,20,7,1,16,18,27,3,5,34,52,27,11,209
0,Roseira,5,25,1,1,4,36,0,0,40,23,59,18,212
0,Rubiácea,0,1,0,1,3,3,1,1,3,2,5,2,19
0,Rubinéia,2,1,0,0,0,4,0,0,4,10,3,0,30
0,Sabino,3,7,1,2,3,16,2,2,25,14,30,1,57
0,Sagres,2,0,0,1,1,2,0,0,2,3,2,0,16
0,Sales,1,0,0,3,7,7,0,0,8,16,7,1,55
0,Sales Oliveira,29,6,4,1,10,12,0,0,14,10,12,17,89
0,Salesópolis,3,6,0,4,9,19,0,0,21,17,36,8,192
0,Salmourão,3,2,0,1,2,5,0,0,5,7,5,0,29
0,Saltinho,2,0,0,0,2,1,1,0,2,2,3,3,34
0,Salto,136,106,37,20,56,261,13,3,302,147,449,71,742
0,Salto de Pirapora,36,32,8,13,25,101,20,1,124,40,164,51,313
0,Salto Grande,6,6,0,3,8,17,1,0,21,10,27,2,78
0,Sandovalina,6,5,0,3,2,8,1,0,9,10,15,2,63
0,Santa Adélia,22,8,3,2,4,17,3,0,22,14,29,2,122
0,Santa Albertina,1,1,0,1,2,6,0,0,7,9,6,3,34
0,Santa Bárbara d'Oeste,123,95,0,24,74,214,6,8,255,79,176,151,853
0,Santa Branca,10,11,1,7,10,32,5,1,36,19,51,12,186
0,Santa Clara d'Oeste,0,0,0,2,1,2,0,0,3,2,2,0,22
0,Santa Cruz da Conceição,14,0,0,0,1,3,0,0,3,7,10,11,39
0,Santa Cruz da Esperança,1,0,0,0,0,2,0,0,2,1,2,1,12
0,Santa Cruz das Palmeiras,95,22,10,14,31,56,3,6,102,72,126,14,244
0,Santa Cruz do Rio Pardo,51,62,2,6,19,75,21,6,94,93,168,28,593
0,Santa Ernestina,2,2,0,2,0,7,0,3,8,7,7,0,29
0,Santa Fé do Sul,18,27,0,11,10,103,2,5,116,91,106,28,519
0,Santa Gertrudes,14,14,0,4,13,30,2,0,38,18,48,23,144
0,Santa Isabel,8,23,0,15,31,107,2,0,140,77,213,59,465
0,Santa Lúcia,7,4,0,2,3,9,0,0,9,7,7,2,53
0,Santa Maria da Serra,1,0,0,1,2,5,0,0,7,10,13,12,38
0,Santa Mercedes,0,0,1,1,1,3,0,2,5,9,12,1,30
0,Santa Rita do Passa Quatro,31,33,0,1,12,39,0,0,55,37,39,21,374
0,Santa Rita d'Oeste,0,0,0,1,2,3,0,0,3,0,3,0,31
0,Santa Rosa do Viterbo,20,22,1,1,1,29,8,5,32,36,40,10,222
0,Santa Salete,1,0,0,0,1,1,0,0,2,3,1,0,14
0,Santana da Ponte Pensa,0,0,0,2,2,0,0,0,0,5,0,0,13
0,Santana de Parnaíba,14,40,15,19,51,179,0,0,201,65,244,259,857
0,Santo Anastácio,26,11,2,0,10,34,6,3,55,47,34,2,138
0,Santo André,72,189,63,102,368,1.076,240,21,1.427,412,1.479,2.598,5.084
0,Santo Antônio da Alegria,2,3,0,0,1,5,2,0,9,12,5,1,56
0,Santo Antônio de Posse,0,5,0,1,2,24,1,0,27,20,43,20,81
0,Santo Antônio do Aracanguá,2,1,0,4,2,9,0,0,9,0,8,1,43
0,Santo Antônio do Jardim,23,1,2,0,2,1,0,0,1,6,7,2,44
0,Santo Antônio do Pinhal,3,2,1,1,2,8,0,0,11,10,18,11,78
0,Santo Expedito,3,2,0,2,2,9,1,0,15,4,13,1,28
0,Santópolis do Aguapeí,2,3,0,3,4,11,2,0,14,2,13,1,51
0,Santos,497,461,63,39,241,1.129,167,141,1.486,675,1.777,813,3.757
0,São Bento do Sapucaí,8,5,0,0,1,10,0,0,12,25,35,2,108
0,São Bernardo do Campo,38,312,83,130,361,1.147,323,6,1.538,686,2.125,1.609,7.001
0,São Caetano do Sul,14,1,0,13,43,197,30,3,315,193,490,415,1.523
0,São Carlos,248,146,0,28,113,348,48,5,427,277,392,161,1.419
0,São Francisco,0,0,0,2,0,1,0,0,1,10,1,1,5
0,São João da Boa Vista,340,51,34,2,16,135,9,7,162,200,315,20,858
0,São João das Duas Pontes,1,0,0,2,3,3,0,0,3,7,3,0,31
0,São João de Iracema,3,0,0,4,0,1,2,0,2,7,8,0,11
0,São João do Pau d'Alho,1,0,0,0,0,1,0,0,1,3,4,0,17
0,São Joaquim da Barra,228,34,2,7,13,89,2,0,116,104,97,21,614
0,São José da Bela Vista,20,3,0,9,17,20,0,0,23,23,20,9,89
0,São José do Barreiro,1,1,0,2,2,5,0,0,5,7,12,0,63
0,São José do Rio Pardo,120,19,11,4,11,84,12,3,105,103,193,28,335
0,São José do Rio Preto,225,423,3,75,166,972,80,4,1.277,764,1.356,901,3.908
0,São José dos Campos,116,601,55,140,357,1.445,301,26,1.721,671,2.116,1.178,5.217
0,São Lourenço da Serra,2,3,0,0,2,10,0,0,15,13,23,21,105
0,São Luís do Paraitinga,28,8,0,12,17,18,0,0,24,17,35,12,85
0,São Manuel,15,58,3,8,14,83,12,1,111,120,83,23,427
0,São Miguel Arcanjo,10,12,1,8,17,32,4,0,41,45,32,5,244
0,São Paulo,2.115,5.686,268,1.866,6.697,22.16,2.15,271,29.003,8.245,26.27,31.76,95.368
0,São Pedro,28,21,2,5,14,79,12,11,99,44,126,27,268
0,São Pedro do Turvo,1,3,0,3,7,9,0,0,11,9,18,1,63
0,São Roque,38,25,4,17,39,221,8,4,250,126,383,88,518
0,São Sebastião,50,89,2,10,34,187,14,0,227,121,308,77,708
0,São Sebastião da Grama,16,5,6,1,1,10,1,0,12,30,38,0,55
0,São Simão,18,11,0,1,7,21,2,2,26,19,21,8,166
0,São Vicente,242,235,70,47,131,680,30,10,763,375,1.043,614,1.949
0,Sarapuí,5,6,0,0,5,15,1,0,22,3,16,2,84
0,Sarutaiá,6,2,0,1,2,8,0,0,10,8,16,0,41
0,Sebastianópolis do Sul,2,0,0,1,0,2,0,0,2,5,2,1,25
0,Serra Azul,59,13,0,0,6,20,3,0,20,24,20,10,101
0,Serra Negra,53,22,1,7,16,36,0,0,45,25,61,19,295
0,Serrana,45,71,14,8,28,85,36,3,100,46,109,34,279
0,Sertãozinho,67,142,0,20,64,242,15,1,287,110,257,149,756
0,Sete Barras,10,5,2,10,26,26,2,1,30,27,53,8,216
0,Severínia,25,13,4,3,1,30,5,0,36,23,30,2,102
0,Silveiras,7,0,0,3,1,5,0,0,7,11,16,2,34
0,Socorro,29,13,5,4,18,37,0,6,51,62,99,20,593
0,Sorocaba,213,498,18,89,280,1.28,105,84,1.578,997,2.546,829,3.583
0,Sud Mennucci,5,5,0,8,6,18,0,0,22,5,23,2,93
0,Sumaré,114,121,0,45,121,329,18,11,412,90,400,613,1.142
0,Suzanápolis,3,5,0,0,4,14,0,0,16,10,26,1,41
0,Suzano,19,178,0,40,120,426,43,93,521,297,723,398,1.721
0,Tabapuã,9,5,0,13,2,9,0,0,11,18,13,2,83
0,Tabatinga,11,12,0,0,1,20,0,0,33,19,22,7,103
0,Taboão da Serra,37,79,2,36,136,297,129,2,378,202,499,470,2.167
0,Taciba,2,4,2,1,4,10,0,0,12,7,17,2,75
0,Taguaí,10,5,3,2,5,13,2,0,15,22,35,7,132
0,Taiaçu,1,3,1,0,1,5,1,0,9,9,5,0,48
0,Taiúva,0,1,1,3,0,2,0,0,4,3,2,2,32
0,Tambaú,63,23,0,6,13,33,5,6,46,39,72,7,291
0,Tanabi,21,29,0,9,14,54,0,0,73,20,59,6,300
0,Tapiraí,5,5,0,4,4,19,0,0,27,15,42,2,82
0,Tapiratiba,28,5,3,1,8,17,2,1,25,28,45,0,152
0,Taquaral,0,1,0,0,1,4,0,0,3,4,4,0,18
0,Taquaritinga,51,152,0,40,26,196,153,0,246,140,198,12,617
0,Taquarituba,13,16,0,4,16,46,2,0,57,29,76,10,361
0,Taquarivaí,0,0,0,1,3,7,0,0,8,6,13,2,48
0,Tarabaí,3,5,1,1,4,20,0,0,27,32,53,3,108
0,Tarumã,20,13,0,2,6,19,7,0,30,21,19,16,118
0,Tatuí,74,181,0,23,42,296,43,2,354,96,376,111,976
0,Taubaté,131,377,19,40,111,668,213,9,799,594,1.262,436,2.865
0,Tejupá,1,1,0,1,3,5,0,0,7,5,10,2,28
0,Teodoro Sampaio,26,11,1,18,20,38,4,8,43,81,36,11,245
0,Terra Roxa,3,5,1,0,2,8,1,0,8,11,8,3,44
0,Tietê,51,17,8,7,11,124,0,1,227,57,203,20,564
0,Timburi,1,2,0,0,3,4,0,0,7,2,6,0,18
0,Torre de Pedra,3,1,0,1,2,1,0,0,1,2,1,0,9
0,Torrinha,2,5,0,1,5,16,0,0,19,11,27,1,50
0,Trabiju,1,0,0,0,2,3,0,0,3,1,3,0,16
0,Tremembé,46,56,98,6,18,74,1,0,100,42,116,35,351
0,Três Fronteiras,4,1,0,0,2,9,0,0,11,13,9,0,86
0,Tuiuti,0,0,0,0,0,0,0,0,0,2,2,6,22
0,Tupã,75,30,12,13,30,103,6,3,130,183,144,20,544
0,Tupi Paulista,29,17,0,3,2,32,0,0,43,40,72,2,213
0,Turiúba,0,1,0,0,0,1,0,0,2,4,4,0,26
0,Turmalina,1,0,0,1,0,1,0,0,1,2,1,0,25
0,Ubarana,4,2,0,1,2,4,2,2,5,12,4,6,67
0,Ubatuba,38,107,2,20,58,302,104,29,402,124,426,36,880
0,Ubirajara,3,1,1,2,2,9,0,1,11,2,12,1,37
0,Uchôa,1,5,0,3,2,9,0,0,10,10,9,2,44
0,União Paulista,0,0,0,0,0,0,0,0,0,3,0,0,8
0,Urânia,0,3,1,1,6,12,2,0,17,20,13,4,104
0,Uru,0,0,0,0,2,2,0,0,2,3,5,0,13
0,Urupês,6,11,0,4,5,25,0,0,28,21,26,1,100
0,Valentim Gentil,6,5,0,2,3,19,1,4,24,7,21,4,118
0,Valinhos,106,19,16,6,27,109,2,0,143,71,177,81,456
0,Valparaíso,76,35,22,10,12,65,5,4,77,49,114,13,513
0,Vargem,6,12,1,1,13,24,1,1,32,24,48,14,95
0,Vargem Grande do Sul,110,13,11,2,15,53,3,0,59,77,132,21,235
0,Vargem Grande Paulista,5,12,0,2,13,29,1,4,32,41,71,44,268
0,Várzea Paulista,80,45,0,7,28,93,21,0,113,82,175,120,547
0,Vera Cruz,1,7,1,0,3,20,1,0,28,4,22,1,80
0,Vinhedo,94,31,0,4,26,87,3,0,129,21,111,31,306
0,Viradouro,18,23,3,5,9,25,10,0,27,22,25,6,123
0,Vista Alegre do Alto,3,5,0,2,2,9,0,0,11,5,9,1,66
0,Vitória Brasil,0,0,0,1,0,1,0,0,1,8,1,0,13
0,Votorantim,102,80,3,22,44,236,3,1,249,91,339,71,775
0,Votuporanga,171,85,2,19,37,179,21,73,221,251,187,40,1.284
